1380896812,2016-03-15,40,46,46,941693,46,P
1380896836,2016-03-15,67,46,46,941693,46,P
1380955579,2016-03-02,98,66,66,939679,64,P
1381274626,2016-03-03,19,103,103,952012,103,P
1381282039,2016-03-08,19,105,105,928211,105,P
1381282052,2016-03-08,19,105,105,928211,105,P
1381282064,2016-03-08,46,105,105,928211,105,P
1381417231,2016-03-20,98,104,104,953097,169,P
1381438520,2016-03-18,98,108,108,949086,108,P
1381470130,2016-03-06,67,88,88,951536,803,P
1381567009,2016-03-10,14,115,115,47249,302,P
1381569857,2016-03-20,51,113,113,45007,642,P
1381576886,2016-03-06,14,10,10,47228,152,P
1381667879,2016-03-12,14,19,19,897624,19,P
1381846439,2016-03-11,46,67,67,928095,67,P
1381846440,2016-03-12,46,67,67,928095,67,P
1382189989,2016-03-12,46,108,108,933037,108,P
1382315510,2016-03-04,98,45,45,946204,45,P
1382334904,2016-03-03,46,44,44,954011,44,P
1382334941,2016-03-04,98,44,44,954211,44,P
1382344922,2016-03-05,46,46,46,954097,46,P
1382344934,2016-03-09,40,46,46,955129,103,P
1382346566,2016-03-03,98,46,46,939925,46,P
1382346578,2016-03-10,20,46,46,939928,46,P
1382346580,2016-03-10,19,46,46,937383,46,P
1382346591,2016-03-19,20,46,46,939928,46,P
1382374653,2016-03-02,98,46,46,922057,46,P
1382375608,2016-03-12,46,46,46,954923,163,P
1382394822,2016-03-08,21,48,48,947711,48,P
1382409114,2016-03-08,83,45,45,952594,45,P
1382409138,2016-03-13,83,45,45,952594,45,P
1382434870,2016-03-12,14,48,48,932308,48,P
1382434881,2016-03-12,98,46,46,932306,46,P
1382486674,2016-03-05,24,40,40,954701,40,P
1382902773,2016-03-12,14,34,34,160608,1,P
1383085699,2016-03-12,46,32,32,954515,162,P
1383319340,2016-03-06,20,107,107,956279,107,P
1383319352,2016-03-14,40,107,107,956279,107,P
1399093411,2016-03-03,21,13,13,538182,0,S
1399097210,2016-03-02,17,17,17,686929,0,S
1399097910,2016-03-01,17,13,13,535031,0,S
1399105360,2016-03-08,21,24,24,594706,0,S
1399105371,2016-03-09,21,24,24,594706,0,S
1399105395,2016-03-11,21,24,24,594706,0,S
1399110937,2016-03-11,21,19,19,527615,0,S
1399113070,2016-03-14,21,30,30,606987,0,S
1399113707,2016-03-05,17,19,19,537811,0,S
1399114270,2016-03-07,21,30,30,667944,0,S
1399126507,2016-03-03,21,44,44,687680,0,S
1399126519,2016-03-02,21,40,40,687680,0,S
1399131163,2016-03-08,20,34,34,538329,0,S
1399133883,2016-03-18,21,23,23,686962,0,S
1399133913,2016-03-18,21,25,25,686962,0,S
1399142963,2016-03-03,21,23,23,612497,0,S
1399142987,2016-03-03,21,23,23,612497,0,S
1399144935,2016-03-01,21,25,25,697263,0,S
1399144947,2016-03-01,21,25,25,697263,0,S
1399144960,2016-03-01,21,25,25,697263,0,S
1399144984,2016-03-01,21,25,25,697263,0,S
1399145952,2016-03-07,21,32,32,588837,0,S
1399145964,2016-03-07,21,32,32,588837,0,S
1399145976,2016-03-07,21,32,32,588837,0,S
1399145988,2016-03-07,21,28,28,588837,0,S
1399145990,2016-03-07,21,32,32,588837,0,S
1383321681,2016-03-03,67,107,107,755365,107,P
1383321840,2016-03-01,19,106,106,955819,106,P
1383322053,2016-03-02,14,105,105,955730,105,P
1383353438,2016-03-05,99,30,30,600121,982,X
1383355411,2016-03-03,99,30,30,600142,982,X
1383355484,2016-03-06,99,30,30,600141,982,X
1383357663,2016-03-06,71,30,30,600128,982,X
1383357675,2016-03-06,99,30,30,600128,982,X
1383357729,2016-03-06,99,30,30,600128,982,X
1383357742,2016-03-06,99,30,30,600128,982,X
1383357754,2016-03-06,99,30,30,600128,982,X
1383360870,2016-03-05,99,108,108,600142,982,X
1383360881,2016-03-05,99,108,108,600142,982,X
1383360959,2016-03-04,67,108,108,600142,982,X
1383953570,2016-03-20,98,111,111,952544,111,P
1383953600,2016-03-12,14,111,111,952544,111,P
1383985704,2016-03-19,46,114,114,925357,114,P
1384014081,2016-03-20,98,105,105,954826,105,P
1384217265,2016-03-15,40,12,12,954092,26,P
1384217356,2016-03-17,40,20,20,954092,20,P
1384221797,2016-03-05,46,32,32,955120,162,P
1384221815,2016-03-05,40,32,32,955120,162,P
1384221852,2016-03-11,40,32,32,955120,162,P
1384224099,2016-03-11,46,32,32,955265,162,P
1384225092,2016-03-11,40,32,32,958056,162,P
1384225183,2016-03-12,50,32,32,955580,162,P
1384225353,2016-03-11,46,32,32,955580,162,P
1384225470,2016-03-01,46,32,32,954515,162,P
1384225481,2016-03-01,46,32,32,954515,162,P
1384225493,2016-03-04,40,32,32,954515,162,P
1384225511,2016-03-04,46,32,32,954515,162,P
1384225523,2016-03-02,40,32,32,954515,162,P
1384225535,2016-03-02,46,32,32,954515,162,P
1384225547,2016-03-04,46,32,32,954515,162,P
1384225559,2016-03-05,40,32,32,954515,162,P
1384523613,2016-03-12,50,78,78,948681,78,P
1384705041,2016-03-14,17,32,32,101268,976,X
1384707578,2016-03-01,17,32,32,100989,976,X
1384707633,2016-03-10,17,32,32,101128,976,X
1384711260,2016-03-03,70,13,13,101321,2,S
1384711272,2016-03-03,14,13,13,101321,2,S
1384711351,2016-03-03,14,13,13,101033,2,S
1384717572,2016-03-11,17,71,71,100336,976,X
1384717584,2016-03-03,14,71,71,100336,976,X
1384717717,2016-03-16,17,71,71,100336,976,X
1384717729,2016-03-16,17,71,71,100336,976,X
1384723985,2016-03-02,20,71,71,101013,976,X
1384724771,2016-03-01,17,71,71,100322,976,X
1384724795,2016-03-01,17,71,71,100322,967,X
1384724837,2016-03-03,17,71,71,100322,976,X
1384724849,2016-03-03,17,71,71,100322,976,X
1384724850,2016-03-03,17,71,71,100332,976,X
1384724862,2016-03-09,17,71,71,100322,976,X
1384724898,2016-03-02,20,71,71,101013,976,X
1399146373,2016-03-01,21,60,60,594701,0,S
1399146543,2016-03-07,21,32,32,669676,0,S
1399146555,2016-03-07,21,32,32,669676,0,S
1399146567,2016-03-07,21,32,32,669676,0,S
1399146579,2016-03-07,21,32,32,669676,0,S
1399146580,2016-03-07,21,32,32,669676,0,S
1399146592,2016-03-07,21,32,32,669676,0,S
1399146774,2016-03-08,21,19,19,669676,0,S
1399146804,2016-03-11,21,23,23,612497,0,S
1399146841,2016-03-11,21,23,23,612497,0,S
1399146853,2016-03-11,21,23,23,612497,0,S
1399146865,2016-03-11,21,23,23,612497,0,S
1399146889,2016-03-11,21,23,23,612497,0,S
1399147055,2016-03-05,21,32,32,697881,0,S
1399147067,2016-03-05,21,32,32,697881,0,S
1399147079,2016-03-05,21,32,32,697881,0,S
1399147109,2016-03-07,21,32,32,697881,0,S
1399147122,2016-03-11,21,28,28,697881,0,S
1399147134,2016-03-11,21,28,28,697561,0,S
1399147158,2016-03-11,21,32,32,697881,0,S
1399147183,2016-03-11,21,28,28,697551,0,S
1399150145,2016-03-10,21,28,28,540181,0,S
1399161593,2016-03-05,21,62,62,601496,0,S
1399161600,2016-03-08,14,60,60,601496,0,S
1399161623,2016-03-12,21,72,72,601496,0,S
1399161635,2016-03-12,21,72,72,601496,0,S
1399161908,2016-03-03,21,9,9,534199,0,S
1399161969,2016-03-10,20,19,19,534199,0,S
1399162639,2016-03-08,21,13,13,637063,0,S
1399162810,2016-03-01,21,13,13,903588,0,S
1399162834,2016-03-17,21,13,13,903588,0,S
1399162858,2016-03-03,21,17,17,903588,0,S
1399163528,2016-03-11,21,13,13,989607,0,S
1399164030,2016-03-11,21,13,13,989607,0,S
1399164053,2016-03-11,21,13,13,989607,0,S
1399164077,2016-03-10,21,13,13,686929,0,S
1399164089,2016-03-10,21,13,13,686929,0,S
1399164090,2016-03-10,21,13,13,686929,0,S
1399164119,2016-03-10,21,13,13,686929,0,S
1399164144,2016-03-11,21,32,32,686929,0,S
1399164156,2016-03-11,21,32,32,686929,0,S
1399164168,2016-03-11,21,32,32,686929,0,S
1399164193,2016-03-11,21,32,32,686929,0,S
1399164200,2016-03-11,21,32,32,686929,0,S
1399164272,2016-03-07,21,13,13,903588,0,S
1399164314,2016-03-07,21,13,13,903588,0,S
1399164340,2016-03-07,21,13,13,903588,0,S
1399164387,2016-03-07,21,13,13,903588,0,S
1399164442,2016-03-07,21,13,13,903588,0,S
1399164454,2016-03-07,21,13,13,903588,0,S
1384725088,2016-03-01,14,13,13,100894,976,S
1384725090,2016-03-09,17,13,13,100895,2,X
1384725106,2016-03-09,17,13,13,100895,2,X
1384725192,2016-03-07,14,13,13,101318,2,X
1384725209,2016-03-07,14,13,13,101318,2,X
1384725258,2016-03-03,17,13,13,101033,2,S
1384725271,2016-03-07,14,13,13,100895,2,X
1384727577,2016-03-02,45,49,49,100457,976,X
1384727620,2016-03-03,24,49,49,101354,976,X
1384727644,2016-03-09,45,49,49,101354,976,X
1384727735,2016-03-01,45,49,49,101364,976,X
1384727760,2016-03-01,20,49,49,101354,976,X
1384727917,2016-03-17,20,49,49,101354,976,X
1384727929,2016-03-17,20,49,49,101354,976,X
1384727930,2016-03-17,24,49,49,101354,976,X
1384727954,2016-03-17,24,49,49,101354,976,X
1385016553,2016-03-03,85,113,113,930783,113,P
1385022954,2016-03-13,46,107,107,956922,107,P
1385032522,2016-03-12,98,105,105,951049,105,P
1385073548,2016-03-06,67,107,107,942414,107,P
1385097152,2016-03-06,46,105,105,942291,105,P
1385133879,2016-03-05,20,50,50,939117,50,P
1385133880,2016-03-05,20,50,50,939117,50,P
1385133909,2016-03-06,98,50,50,939117,52,P
1385133910,2016-03-07,46,50,50,939117,50,P
1385133922,2016-03-07,67,50,50,939117,50,P
1385133934,2016-03-07,67,50,50,939117,50,P
1385187098,2016-03-09,98,49,49,952476,49,P
1385187104,2016-03-08,67,49,49,952476,49,P
1385187141,2016-03-07,40,49,49,952476,49,P
1385193050,2016-03-01,40,45,45,951145,43,P
1385193130,2016-03-06,40,43,43,952767,43,P
1385468518,2016-03-01,40,34,34,946173,34,P
1385632434,2016-03-02,40,114,114,898569,114,P
1385632460,2016-03-09,40,114,114,898569,114,P
1385632483,2016-03-16,19,114,114,898569,114,P
1385632495,2016-03-20,40,114,114,898569,114,P
1385632513,2016-03-22,74,114,114,898569,114,P
1385632525,2016-03-22,46,114,114,898569,114,P
1385661896,2016-03-07,40,115,115,954988,169,P
