8020542693,2016-03-04,78,63,63,0104A
7084781134,2016-03-09,21,107,107,1037A
4617376793,2016-03-15,36,-1,0,1227P
7496647299,2016-03-16,14,19,19,1054A
8272001780,2016-03-01,21,40,40,0816A
4616815811,2016-03-02,36,-1,0,0251P
7031836384,2016-03-02,38,50,50,1250P
4617646164,2016-03-21,36,-1,0,1226P
8049783522,2016-03-24,46,20,20,1234P
7060655992,2016-03-17,82,17,17,1237P
7989141395,2016-03-03,48,19,19,0350P
7417511650,2016-03-23,37,52,52,1221P
4617178612,2016-03-09,36,-1,0,0226P
7038288763,2016-03-18,21,24,24,0942A
7041064207,2016-03-07,74,68,68,1250P
8260516986,2016-03-10,38,102,102,0430P
4617310642,2016-03-14,36,-1,0,1049A
1408461821,2016-03-02,71,88,88,0906A
8041469000,2016-03-04,71,24,24,1009A
7495447266,2016-03-19,37,19,19,0145P
1406769575,2016-03-31,46,78,78,1111A
7380771139,2016-03-30,40,44,44,1033P
8292500169,2016-03-22,56,66,66,1025P
1405396039,2016-03-28,21,90,90,0122A
7031375976,2016-03-23,91,43,43,0422P
1406568820,2016-03-15,40,40,40,0115A
7034572094,2016-03-28,38,115,115,1231P
7761545686,2016-03-18,38,107,107,0944A
8253018083,2016-03-28,82,104,104,1051A
8031939950,2016-03-02,37,19,19,1124A
4617020676,2016-03-07,36,-1,0,0343P
4616885813,2016-03-04,36,-1,0,0900A
8038148861,2016-03-22,48,5,5,0640P
7034202345,2016-03-18,38,78,78,0534P
4617574074,2016-03-18,36,-1,0,1029A
7062606960,2016-03-02,69,18,18,0537P
8037296910,2016-03-29,21,63,63,1115A
4618064079,2016-03-31,36,-1,0,0912A
8253017108,2016-03-21,46,106,106,1102A
7991098862,2016-03-02,18,1,1,0148P
8049734547,2016-03-16,16,17,17,0256P
8038314992,2016-03-29,37,9,9,0113P
7699995211,2016-03-17,21,78,78,1149A
7113932502,2016-03-02,71,109,109,0929A
4005598973,2016-03-09,5,-1,0,0700A
4617689254,2016-03-22,36,-1,0,0837A
8280001232,2016-03-15,38,112,112,0526P
8247525495,2016-03-29,16,1,1,0545P
7245962595,2016-03-02,10,1,1,0231P
4617951880,2016-03-29,36,-1,0,0113P
4617617164,2016-03-18,36,-1,0,0109P
7369716922,2016-03-20,70,84,84,1200P
4617166749,2016-03-09,36,-1,0,0908A
4618087316,2016-03-31,36,-1,0,1259P
5090925070,2016-03-23,7,-1,0,0317P
7021735509,2016-03-14,40,113,113,1109A
7503129608,2016-03-19,38,84,84,0104P
7221536144,2016-03-17,38,78,78,0339P
1407555261,2016-03-25,14,9,9,0952A
8148007184,2016-03-06,71,94,94,0123P
8045628571,2016-03-31,85,114,114,0300A
5090713704,2016-03-05,7,-1,0,0801P
7069974401,2016-03-22,71,60,60,0205P
7059347276,2016-03-09,14,14,14,1012A
1407530770,2016-03-08,46,1,1,0834A
1406168075,2016-03-26,46,14,14,1028A
7185594017,2016-03-05,21,110,110,0806A
4617607444,2016-03-18,36,-1,0,0306P
7172269354,2016-03-05,14,120,120,0110P
4005641040,2016-03-21,5,-1,0,1021A
7467196982,2016-03-21,38,104,104,0849A
8048928693,2016-03-28,16,10,10,0244P
8045398966,2016-03-16,70,105,105,1116A
7499734262,2016-03-31,21,44,44,1239P
7285160544,2016-03-23,37,20,20,0909P
7038287801,2016-03-15,10,19,19,0859A
7466786820,2016-03-28,20,105,105,0712A
1406150629,2016-03-23,27,122,122,0230P
7132263973,2016-03-24,16,108,108,0434P
1400089918,2016-03-17,40,47,47,0515A
7884211385,2016-03-10,42,14,14,0203P
7034719408,2016-03-16,14,6,6,1232P
8164515723,2016-03-01,20,63,63,1127A
8176505109,2016-03-03,21,61,61,1106A
8031940034,2016-03-03,38,20,20,0942A
7035676302,2016-03-17,21,20,20,1157A
7441899266,2016-03-22,74,113,113,1105A
7279576941,2016-03-19,14,1,1,0754A
8095004730,2016-03-09,38,14,14,0851A
8048376891,2016-03-18,21,19,19,1025A
4005606386,2016-03-10,5,-1,0,1249P
8046940227,2016-03-10,72,115,115,1039A
8238513686,2016-03-03,37,106,106,0419P
8130502689,2016-03-30,38,52,52,0425P
1399921563,2016-03-07,19,45,45,0139P
5090870287,2016-03-19,7,-1,0,0605A
7495897764,2016-03-28,20,84,84,0101P
8176009970,2016-03-02,21,62,62,0643A
4617208150,2016-03-10,36,-1,0,1232P
7497922440,2016-03-21,20,115,115,0425P
7755803594,2016-03-05,14,104,104,0211P
8148008425,2016-03-10,40,77,77,0129P
8041776474,2016-03-10,19,20,20,1104A
7042840380,2016-03-26,40,78,78,0803A
8277508906,2016-03-29,20,84,84,0153P
4616780444,2016-03-01,36,-1,0,1155A
5090860312,2016-03-18,7,-1,0,1127A
7778723712,2016-03-10,38,52,52,0345P
4616719317,2016-03-01,36,-1,0,1040A
1400209249,2016-03-11,98,109,109,1027P
1407966844,2016-03-14,19,115,115,1124A
1403755220,2016-03-09,20,18,18,0502P
7502352820,2016-03-17,70,94,94,0109P
8135533410,2016-03-30,21,52,52,0013A
1409276363,2016-03-18,46,71,71,1116A
4617552820,2016-03-16,36,-1,0,0951A
1407317933,2016-03-16,21,62,62,0845A
7333036881,2016-03-13,50,62,62,0604A
7493967520,2016-03-08,14,109,109,0732P
8039238766,2016-03-03,11,17,17,0149P
4617488157,2016-03-16,36,-1,0,1122A
1407298446,2016-03-18,21,60,60,1146A
7862052742,2016-03-28,84,10,10,1018A
8266008190,2016-03-28,21,34,34,0936A
1400293431,2016-03-20,19,114,114,0554P
8119025404,2016-03-18,69,13,13,0200P
7494776503,2016-03-10,21,83,83,0850A
7495329865,2016-03-11,38,50,50,0319P
8126510961,2016-03-28,31,13,13,0100P
7737976152,2016-03-09,40,90,90,0433P
4617178181,2016-03-09,36,-1,0,0215P
7108319809,2016-03-18,37,110,110,1235P
4616749474,2016-03-01,36,-1,0,0331P
4616749905,2016-03-01,36,-1,0,0336P
7103567189,2016-03-02,38,102,102,0447P
5090707017,2016-03-05,7,-1,0,1156A
7047029680,2016-03-24,38,5,5,0608P
8249505414,2016-03-01,16,1,1,0926A
8045310728,2016-03-01,50,102,102,1106A
8020698292,2016-03-10,20,84,84,1049A
1409313360,2016-03-24,46,14,14,0929A
7773471230,2016-03-18,46,40,40,0840A
7055099055,2016-03-16,37,13,13,0254P
7985062166,2016-03-24,37,19,19,1105A
5090712920,2016-03-05,7,-1,0,0710P
8045294577,2016-03-31,21,107,107,0840A
8232015330,2016-03-01,71,105,105,0437P
4617744228,2016-03-23,36,-1,0,1004A
8256015275,2016-03-21,20,104,104,0806A
1407534294,2016-03-19,17,13,13,1137A
8084508234,2016-03-09,71,19,19,0112P
5090764463,2016-03-10,7,-1,0,0651A
7155123031,2016-03-21,74,105,105,0949A
4005652463,2016-03-23,5,-1,0,0313P
7080222862,2016-03-15,38,62,62,0259P
8023149751,2016-03-16,19,67,67,1112A
4617215104,2016-03-10,36,-1,0,0716A
7497078951,2016-03-25,20,94,94,0529P
1399709800,2016-03-20,85,76,76,1227P
7493734010,2016-03-19,69,14,14,0709A
7492170671,2016-03-02,3,17,17,0710A
4617640824,2016-03-21,36,-1,0,1143A
8040793180,2016-03-28,19,17,17,0626A
8161519791,2016-03-04,37,84,84,1240P
8060000615,2016-03-05,38,19,19,1010A
1407950198,2016-03-01,46,109,109,0555P
8045432378,2016-03-31,74,103,103,0439P
8148009363,2016-03-14,20,83,83,0323P
1399636613,2016-03-28,21,102,102,1220P
4617026113,2016-03-08,36,-1,0,0743A
4618021408,2016-03-29,36,-1,0,0301P
7628372788,2016-03-09,21,62,62,1145A
7803161601,2016-03-19,40,6,6,0124P
8049480975,2016-03-16,37,84,84,1205P
7985059039,2016-03-07,46,19,19,0139P
7036283592,2016-03-22,38,33,33,0219P
7768658991,2016-03-30,31,10,10,0143P
8061013137,2016-03-09,37,19,19,1019A
4617043329,2016-03-07,36,-1,0,1122A
8039141461,2016-03-31,69,14,14,0827A
8215007077,2016-03-02,38,110,110,0939A
7496646842,2016-03-15,21,19,19,0808A
7761544360,2016-03-09,21,112,112,0852A
8048374614,2016-03-02,46,20,20,0351P
4616750099,2016-03-01,36,-1,0,0338P
8041472084,2016-03-21,71,19,19,1220P
7755121367,2016-03-16,40,102,102,0027A
7562281282,2016-03-09,16,19,19,0934A
4616990827,2016-03-07,36,-1,0,1148A
7181191111,2016-03-31,37,61,61,0131P
7433138031,2016-03-26,37,106,106,0404P
7150295411,2016-03-11,40,47,47,1026P
8261015373,2016-03-22,14,103,103,1028A
7703952011,2016-03-27,71,61,61,0638A
8021793181,2016-03-13,20,24,24,0134P
8029091229,2016-03-02,46,17,17,0633A
7054535030,2016-03-11,37,13,13,0407P
5090831890,2016-03-15,7,-1,0,0956P
1410370770,2016-03-28,21,72,72,1004A
7577574272,2016-03-24,37,43,43,0352P
1400273900,2016-03-22,19,110,110,1153A
4005651770,2016-03-23,5,-1,0,0106P
4617282210,2016-03-11,36,-1,0,0106P
7491774398,2016-03-22,38,112,112,0809P
4617684049,2016-03-22,36,-1,0,0653A
7036391819,2016-03-09,21,50,50,0814A
7615905618,2016-03-25,40,30,30,1053P
7491832258,2016-03-18,21,62,62,0849A
7526623516,2016-03-18,14,88,88,0415P
4616878213,2016-03-03,36,-1,0,0337P
8044884490,2016-03-21,71,102,102,0255P
4617012382,2016-03-07,36,-1,0,0222P
8167013212,2016-03-14,46,63,63,0538P
4617566053,2016-03-18,36,-1,0,0746A
8068531361,2016-03-13,20,34,34,0352P
7506709340,2016-03-10,21,94,94,1005A
7050416526,2016-03-26,20,42,42,0929A
7621117552,2016-03-25,51,102,102,0415P
7487448101,2016-03-10,37,52,52,0419P
7155589020,2016-03-30,14,14,14,0410P
7081186804,2016-03-15,14,110,110,1149A
7663020467,2016-03-04,16,19,19,0200P
7114880911,2016-03-18,20,6,6,1143A
5090790620,2016-03-12,7,-1,0,1104A
8024998415,2016-03-29,46,109,109,0242P
4617884452,2016-03-28,36,-1,0,1112A
7922547249,2016-03-06,16,18,18,0155P
4617259995,2016-03-11,36,-1,0,0955A
7896132801,2016-03-24,14,18,18,0510A
4618045541,2016-03-30,36,-1,0,0312P
8175019499,2016-03-28,21,60,60,0951A
4616959687,2016-03-07,36,-1,0,0859A
8024792874,2016-03-18,37,115,115,0252P
7877910058,2016-03-11,69,10,10,0439P
1405988370,2016-03-07,98,79,79,1234A
8164022044,2016-03-07,21,67,67,1206P
8034411980,2016-03-10,21,44,44,0934A
8051522163,2016-03-05,14,26,26,1200P
8047694704,2016-03-24,14,108,108,0831A
8057505680,2016-03-12,37,20,20,0219P
8041094594,2016-03-31,85,10,10,0143A
8277508025,2016-03-27,40,83,83,0821A
8058002707,2016-03-01,47,17,17,0934A
4617787914,2016-03-23,36,-1,0,1256P
7031839233,2016-03-13,50,40,40,1215P
8128015461,2016-03-25,40,52,52,1058A
7767369092,2016-03-08,71,122,122,1019A
4616934721,2016-03-04,36,-1,0,0130P
4616686208,2016-03-01,36,-1,0,0716A
7792709097,2016-03-16,14,111,111,0732A
4617244128,2016-03-10,36,-1,0,0446P
4617013740,2016-03-07,36,-1,0,0234P
7080528665,2016-03-01,38,103,103,1207P
7293977396,2016-03-10,16,19,19,1059A
8138001483,2016-03-14,24,52,52,0720A
7499441556,2016-03-19,37,20,20,1139A
8087512870,2016-03-12,20,9,9,0829A
8222005728,2016-03-10,38,115,115,0923A
4616733831,2016-03-01,36,-1,0,1249P
8045398206,2016-03-14,74,103,103,0601A
7369863529,2016-03-07,14,19,19,0201P
8238513236,2016-03-02,40,112,112,0117P
7114882439,2016-03-28,69,5,5,1217P
8047991589,2016-03-02,60,33,33,0616A
7149898520,2016-03-16,20,108,108,0936A
7827581730,2016-03-31,31,18,18,0434P
7012328915,2016-03-01,37,23,23,0516P
4617136290,2016-03-09,36,-1,0,0100P
8268525095,2016-03-28,21,61,61,1121A
4617725611,2016-03-22,36,-1,0,1048A
7053063150,2016-03-08,46,18,18,0856A
8063519279,2016-03-22,21,24,24,0953A
4617795066,2016-03-23,36,-1,0,0154P
5090758268,2016-03-09,7,-1,0,0238P
4617160553,2016-03-10,36,-1,0,0700A
4616904080,2016-03-02,36,-1,0,1102A
8042082307,2016-03-11,21,20,20,1118A
8250505293,2016-03-11,46,1,1,0518P
7730522652,2016-03-29,14,79,79,0604P
7802920980,2016-03-30,14,109,109,0524P
8188031902,2016-03-27,70,63,63,1144A
7962389278,2016-03-23,14,13,13,0716A
8173517186,2016-03-29,37,66,66,0146P
4617301161,2016-03-14,36,-1,0,0745A
8210002478,2016-03-11,70,109,109,0929A
7637480150,2016-03-31,21,20,20,1109A
7063886460,2016-03-17,69,17,17,0205P
7493837820,2016-03-04,69,13,13,0808A
8273503616,2016-03-07,14,84,84,1217P
1407465880,2016-03-30,40,13,13,0512A
7996392912,2016-03-08,21,26,26,1205P
7803367793,2016-03-25,14,1,1,1214P
7027559389,2016-03-10,14,101,101,0911A
8042481500,2016-03-10,40,19,19,0222P
7485597280,2016-03-23,40,103,103,0733A
8062503781,2016-03-01,20,26,26,0831P
7005404210,2016-03-09,70,111,111,1037A
7035068442,2016-03-12,69,14,14,0350P
7036278330,2016-03-01,46,23,23,0846P
4005592818,2016-03-07,5,-1,0,0525P
8268514875,2016-03-08,21,69,69,0811A
4617127380,2016-03-09,36,-1,0,1153A
7761547178,2016-03-27,71,112,112,0253P
8095007006,2016-03-21,47,13,13,1157A
8130008932,2016-03-18,37,45,45,0545P
4005672942,2016-03-29,5,-1,0,0502P
8039140705,2016-03-25,31,14,14,0436P
8296500437,2016-03-30,46,25,25,1220P
7940751554,2016-03-05,16,5,5,0749A
7494023963,2016-03-10,14,107,107,0412P
4616971810,2016-03-04,36,-1,0,0246P
7152794649,2016-03-31,74,32,32,1146P
8219508723,2016-03-11,70,114,114,0153P
7497017366,2016-03-21,38,115,115,0548P
7497886939,2016-03-26,40,104,104,0655A
8061012194,2016-03-05,14,19,19,0847A
1409102932,2016-03-31,21,46,46,1140A
7503127004,2016-03-10,38,77,77,1219P
8018623430,2016-03-29,20,43,43,1216P
4617665468,2016-03-21,36,-1,0,1137A
8039586276,2016-03-21,14,18,18,0728A
8092021612,2016-03-21,31,1,1,1054A
7496989186,2016-03-05,71,6,6,0119P
8083512163,2016-03-15,21,25,25,0741A
1407608447,2016-03-18,20,1,1,1123A
5090815422,2016-03-14,7,-1,0,0842A
8063517015,2016-03-13,20,20,20,0947A
7168357840,2016-03-15,37,120,120,0524P
7372381861,2016-03-20,20,45,45,0543A
8285000692,2016-03-19,21,78,78,0749A
8149000859,2016-03-03,37,84,84,0430P
8208001272,2016-03-12,40,114,114,0653A
4617801534,2016-03-23,36,-1,0,0301P
8023149295,2016-03-15,38,72,72,0242P
7550315152,2016-03-03,46,84,84,0836A
8079012581,2016-03-09,38,33,33,0853A
7703952989,2016-03-30,51,68,68,0359P
7896131201,2016-03-18,14,14,14,0542A
7589296685,2016-03-18,19,33,33,0602A
7730345810,2016-03-15,21,90,90,0937A
8164518505,2016-03-12,20,68,68,1149A
7615782442,2016-03-04,37,114,114,0502P
1407662296,2016-03-17,14,101,101,0141P
7497132544,2016-03-02,21,78,78,0914A
7980297751,2016-03-22,20,33,33,1110A
1407286225,2016-03-14,21,72,72,0435A
1409892487,2016-03-17,46,23,23,1145A
8078506090,2016-03-09,40,24,24,0908A
8020545712,2016-03-16,14,70,70,0323A
7617248702,2016-03-12,40,79,79,0800A
4617533515,2016-03-17,36,-1,0,0257P
7103567645,2016-03-04,16,103,103,0233P
8026143980,2016-03-16,20,114,114,0807A
8176018107,2016-03-31,21,72,72,0854A
5090769771,2016-03-10,7,-1,0,0255P
1405341040,2016-03-10,21,71,71,0944A
8161524427,2016-03-25,38,90,90,0226P
7314720265,2016-03-02,40,34,34,0342P
7293090729,2016-03-01,37,19,19,0116P
7073442323,2016-03-09,71,113,113,0257A
8037091326,2016-03-02,21,76,76,1138A
8044745210,2016-03-06,73,115,115,1035A
7491337259,2016-03-03,21,77,77,1209P
1402249718,2016-03-30,98,67,67,1020P
8043380211,2016-03-01,70,109,109,0429P
4617025777,2016-03-08,36,-1,0,0738A
7969171035,2016-03-22,46,49,49,1111A
8129503815,2016-03-24,46,40,40,0403P
7619799760,2016-03-09,31,18,18,0356P
4617754428,2016-03-22,36,-1,0,0515P
8156507423,2016-03-08,20,88,88,0825A
4616881560,2016-03-04,36,-1,0,0708A
4617636134,2016-03-21,36,-1,0,1059A
8047491878,2016-03-09,37,23,23,0613P
8178018135,2016-03-19,14,67,67,0736A
7868268920,2016-03-15,46,13,13,0114P
8031940897,2016-03-09,20,19,19,0941A
7469582745,2016-03-15,24,102,102,0741A
8055003154,2016-03-21,38,20,20,0931A
7497530630,2016-03-10,37,94,94,0613P
4617786107,2016-03-23,36,-1,0,1241P
7060239881,2016-03-18,38,13,13,0431P
4617855919,2016-03-24,36,-1,0,0354P
7487446803,2016-03-03,38,48,48,0200P
8048590335,2016-03-27,14,109,109,1139A
8034932450,2016-03-29,21,43,43,0952A
4616724260,2016-03-01,36,-1,0,1124A
4617774725,2016-03-23,36,-1,0,1104A
7899981700,2016-03-10,14,14,14,1135A
7172269330,2016-03-05,38,120,120,0105P
7953937220,2016-03-15,71,49,49,0343P
1405414390,2016-03-15,21,67,67,0850A
8269009374,2016-03-20,40,62,62,0810A
8087512972,2016-03-12,20,9,9,1018A
8019778007,2016-03-14,71,47,47,0842A
7760798740,2016-03-08,14,107,107,0700A
8047336605,2016-03-01,46,34,34,1026A
7066709743,2016-03-01,46,1,1,0116P
8060005224,2016-03-29,38,24,24,0910A
4617215773,2016-03-10,36,-1,0,0734A
8031835585,2016-03-20,20,30,30,0901A
7972744804,2016-03-08,75,20,20,0200P
8267014937,2016-03-31,21,19,19,1124A
1403176991,2016-03-18,46,19,19,0625P
7135591501,2016-03-24,69,13,13,1012A
8153513898,2016-03-28,37,84,84,1102A
8058007020,2016-03-25,14,17,17,1128A
7447915312,2016-03-25,38,102,102,1040A
4616940836,2016-03-04,36,-1,0,0223P
7057097396,2016-03-16,69,13,13,0233P
1407309377,2016-03-01,21,63,63,0856A
7282788224,2016-03-04,38,19,19,0457P
8045740164,2016-03-12,71,105,105,0055A
7492147910,2016-03-05,16,23,23,0706A
8043815150,2016-03-12,21,108,108,0808A
7005819664,2016-03-10,21,108,108,1106A
7170166136,2016-03-23,14,122,122,1121A
8060004050,2016-03-22,16,23,23,1111A
8118006037,2016-03-14,69,18,18,0338P
4617022892,2016-03-07,36,-1,0,0449P
7718261931,2016-03-10,71,61,61,1139A
4616748512,2016-03-01,36,-1,0,0319P
8158518278,2016-03-02,14,94,94,0612P
7070656774,2016-03-15,40,19,19,0153P
8274004668,2016-03-15,40,88,88,0857A
1404527886,2016-03-01,19,94,94,0250P
4617946093,2016-03-29,36,-1,0,1228P
7035791292,2016-03-14,20,43,43,0705P
4617466198,2016-03-16,36,-1,0,0455P
8246026884,2016-03-30,38,9,9,0913A
7498291903,2016-03-11,40,62,62,1108A
8246023019,2016-03-11,20,6,6,1139A
7755122621,2016-03-23,38,114,114,0958P
7035428630,2016-03-18,71,41,41,0918A
8135521741,2016-03-03,24,48,48,0715A
8150509434,2016-03-17,40,84,84,0306P
7021069467,2016-03-15,20,75,75,0602P
4617580724,2016-03-18,36,-1,0,1115A
7035016910,2016-03-05,38,13,13,0839A
7733580353,2016-03-04,37,77,77,0418P
8187003005,2016-03-28,19,66,66,0211P
7279574865,2016-03-10,38,1,1,0813A
8040322935,2016-03-07,38,19,19,0518P
7162331397,2016-03-02,20,120,120,0442P
4616897736,2016-03-04,36,-1,0,1218P
8045740036,2016-03-11,38,109,109,0842P
8037490452,2016-03-16,38,62,62,0236P
4616804047,2016-03-02,36,-1,0,1251P
4617427405,2016-03-16,36,-1,0,1008A
8044496117,2016-03-15,40,109,109,0301P
7407920400,2016-03-18,38,44,44,0538P
8281003820,2016-03-23,14,1,1,0255P
7412913165,2016-03-23,21,50,50,1137A
7036285680,2016-03-28,46,32,32,0151P
8080522224,2016-03-25,69,18,18,0137P
7698375730,2016-03-18,70,62,62,1027A
8031593000,2016-03-08,46,19,19,0215P
8013034124,2016-03-30,53,49,49,0206P
8038267576,2016-03-09,14,6,6,0221P
8121503905,2016-03-12,21,13,13,0811A
5090810400,2016-03-13,7,-1,0,0537P
8097509349,2016-03-31,42,14,14,0238P
7491586077,2016-03-31,24,75,75,0741A
7056222080,2016-03-12,38,13,13,0232P
8049226359,2016-03-01,14,6,6,0447P
8188026190,2016-03-10,37,72,72,0431P
4617688225,2016-03-22,36,-1,0,0823A
8193510460,2016-03-21,50,109,109,1156A
7493874530,2016-03-24,42,18,18,0257P
8084003343,2016-03-23,38,23,23,0859P
7694706569,2016-03-28,20,61,61,0530P
7873320844,2016-03-18,21,18,18,0806A
7917419356,2016-03-29,47,13,13,0917A
8031941762,2016-03-17,16,19,19,0919A
7926592444,2016-03-22,46,28,28,0648P
7507567527,2016-03-31,21,79,79,0738A
8020171265,2016-03-22,71,45,45,1018A
7931931300,2016-03-02,16,1,1,0944A
8196009150,2016-03-08,21,115,115,1006A
8048288278,2016-03-07,40,109,109,1003A
8025170019,2016-03-13,40,109,109,1057A
7393451440,2016-03-23,14,46,46,0237P
8055514379,2016-03-04,10,19,19,0832A
4005582096,2016-03-03,5,-1,0,0307P
4617411409,2016-03-14,36,-1,0,1020A
8187517244,2016-03-21,37,70,70,1158A
7714391856,2016-03-22,20,34,34,1050P
8155020873,2016-03-29,51,83,83,0510P
7417509964,2016-03-14,38,40,40,0340P
7554381210,2016-03-26,38,52,52,0226P
7351998772,2016-03-24,38,105,105,0531P
8038169074,2016-03-25,14,1,1,1009A
7693946240,2016-03-10,21,63,63,1202P
5090942353,2016-03-24,7,-1,0,0852P
4617261618,2016-03-11,36,-1,0,1011A
7507565038,2016-03-22,21,88,88,0857A
1402759538,2016-03-13,50,102,102,0703P
7176996854,2016-03-04,38,120,120,1007A
7160207221,2016-03-01,70,122,122,0729A
7646361719,2016-03-23,17,43,43,0939A
8078508098,2016-03-21,14,19,19,1003A
4617188010,2016-03-10,36,-1,0,0935A
5090701192,2016-03-04,7,-1,0,0858P
7055094150,2016-03-01,37,13,13,0237P
5090924909,2016-03-23,7,-1,0,0301P
7487448319,2016-03-11,38,48,48,0413P
7503130337,2016-03-22,21,88,88,1230P
8034926735,2016-03-02,71,47,47,0937A
4618075909,2016-03-31,36,-1,0,1113A
7023810365,2016-03-08,72,46,46,0119P
4617876261,2016-03-28,36,-1,0,0910A
4616781758,2016-03-01,36,-1,0,1237P
4616982053,2016-03-07,36,-1,0,1039A
4617873892,2016-03-28,36,-1,0,0809A
1406999404,2016-03-03,21,6,6,0842A
8176010297,2016-03-02,21,62,62,1001A
7973992388,2016-03-12,14,26,26,0805A
7034779806,2016-03-09,46,52,52,0344P
7417510292,2016-03-15,38,52,52,0344P
4618103024,2016-03-31,36,-1,0,0246P
8232016139,2016-03-02,20,107,107,1051P
7728342940,2016-03-01,21,83,83,1218P
7498297899,2016-03-28,40,66,66,0929A
7021070834,2016-03-21,38,77,77,1021A
8048195902,2016-03-24,14,110,110,0342P
5090996635,2016-03-29,7,-1,0,0703A
4616731950,2016-03-01,36,-1,0,1231P
7082247382,2016-03-10,71,88,88,0849A
5090849596,2016-03-17,7,-1,0,0120P
7442791669,2016-03-30,71,112,112,1204P
7397529112,2016-03-18,48,44,44,0433P
8027648476,2016-03-29,21,6,6,0836A
7323550221,2016-03-01,19,102,102,0405P
8247525203,2016-03-28,14,1,1,0426P
8045187347,2016-03-15,40,113,113,0635A
7038288829,2016-03-18,21,20,20,1123A
8028199549,2016-03-04,31,18,18,1048A
8176015039,2016-03-19,21,62,62,0747A
8035437446,2016-03-14,21,79,79,1013A
4617395830,2016-03-15,36,-1,0,0403P
4616813954,2016-03-02,36,-1,0,0229P
8135009458,2016-03-28,21,50,50,1201P
7065066680,2016-03-15,10,18,18,0913A
7768319114,2016-03-25,31,14,14,0142P
8271003768,2016-03-08,21,73,73,0949A
4617467348,2016-03-17,36,-1,0,0711A
8018240358,2016-03-18,21,5,5,0720A
8049092355,2016-03-26,21,88,88,0820A
1407284691,2016-03-10,21,72,72,0930A
8279000434,2016-03-14,20,66,66,0444P
7000243405,2016-03-05,71,115,115,1106A
4617857552,2016-03-24,36,-1,0,0449P
7394271018,2016-03-11,38,52,52,0112P
7684282360,2016-03-08,20,115,115,0617P
8031858020,2016-03-14,21,34,34,1154A
7071341825,2016-03-11,38,114,114,0857A
8068006175,2016-03-26,40,34,34,0726A
7014650853,2016-03-23,74,23,23,0931A
8267010233,2016-03-16,46,28,28,0957A
5090978220,2016-03-27,7,-1,0,0353P
4005628345,2016-03-16,5,-1,0,0614P
7994337909,2016-03-03,50,19,19,1119A
8270507465,2016-03-23,46,30,30,0307P
7344683891,2016-03-18,71,62,62,0358P
7114737968,2016-03-15,21,114,114,1138A
7498186883,2016-03-21,13,1,1,0422P
4617664440,2016-03-21,36,-1,0,1054A
4616935038,2016-03-04,36,-1,0,0132P
5090929609,2016-03-23,7,-1,0,1004P
7085862040,2016-03-05,71,6,6,0924A
7716743879,2016-03-14,19,19,19,0423P
8030396960,2016-03-30,69,14,14,0918A
8279001657,2016-03-19,38,62,62,1213P
7652355187,2016-03-17,21,69,69,1125A
7495379431,2016-03-05,69,13,13,0759A
7096753667,2016-03-06,23,1,1,1034A
7768587121,2016-03-18,19,110,110,1131A
7491771361,2016-03-04,38,110,110,0910P
7901197626,2016-03-08,19,10,10,1258P
7496770383,2016-03-22,38,19,19,1030A
7752271998,2016-03-29,20,102,102,0250P
4617943511,2016-03-29,36,-1,0,0851A
7293090572,2016-03-01,37,19,19,1006A
1406667882,2016-03-16,19,49,49,1112A
8136017347,2016-03-26,38,50,50,0420P
8039299408,2016-03-18,47,10,10,0900A
8201005053,2016-03-26,38,115,115,0916A
7917417529,2016-03-02,31,13,13,1259P
7109993590,2016-03-01,14,110,110,1008A
4617858386,2016-03-24,36,-1,0,0546P
7027942677,2016-03-25,38,107,107,0525P
8042326464,2016-03-17,37,19,19,1259P
7491339621,2016-03-13,48,88,88,1204P
7884213941,2016-03-24,14,14,14,0628P
8025440217,2016-03-02,31,115,115,0108P
8187514383,2016-03-04,50,76,76,0127P
8040237210,2016-03-04,38,19,19,0111P
7293979307,2016-03-21,46,19,19,0925A
4617321093,2016-03-14,36,-1,0,1252P
7491998951,2016-03-19,66,69,69,0036A
7384303163,2016-03-18,21,52,52,0925A
8041317042,2016-03-28,14,34,34,0225P
8026146803,2016-03-29,38,114,114,0518P
7499733877,2016-03-23,19,46,46,1136A
1405986578,2016-03-14,19,90,90,0727A
8036095415,2016-03-03,37,84,84,0426P
7293976963,2016-03-09,16,24,24,0949A
8022698556,2016-03-31,21,70,70,1211P
7913773005,2016-03-04,16,1,1,0144P
7714392149,2016-03-23,40,34,34,1017P
8021875732,2016-03-25,37,1,1,0136P
7113935916,2016-03-17,37,110,110,1025A
4617873569,2016-03-28,36,-1,0,0754A
7526622299,2016-03-10,62,94,94,0358P
7492990170,2016-03-10,71,105,105,0221P
7612049521,2016-03-22,20,84,84,0809A
8254520290,2016-03-29,38,61,61,0230P
8023148345,2016-03-10,38,68,68,0631P
7024608031,2016-03-03,21,45,45,0938A
8095003700,2016-03-02,69,10,10,0927A
7495445658,2016-03-10,84,20,20,1142A
8179011094,2016-03-26,21,72,72,0915A
5090947119,2016-03-25,7,-1,0,1156A
5090927340,2016-03-23,7,-1,0,0545P
8229009545,2016-03-22,71,103,103,0624P
7000725722,2016-03-15,21,115,115,1224P
4617130226,2016-03-09,36,-1,0,1215P
8039583020,2016-03-07,14,18,18,0531A
8093006412,2016-03-22,16,9,9,0146P
4617667891,2016-03-21,36,-1,0,0109P
